Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCO06,717.6465905641754,OUT017
FDO16,1575.6042405473013,OUT035
FDC60,1593.7200437221395,OUT049
FDA48,3143.385870077204,OUT018
FDZ36,4385.028482398677,OUT027
FDK27,1908.4289842610199,OUT045
FDW23,471.6325537035424,OUT018
FDM14,1541.1823508090094,OUT018
FDM14,1815.352814779687,OUT013
FDW60,2582.116252247467,OUT018
FDE21,1937.8367449367731,OUT013
NCM42,1909.6295631404062,OUT035
FDY59,-325.2766424478059,OUT010
DRI49,1411.616461620155,OUT049
FDT28,537.2071923218456,OUT019
FDQ22,492.4516104473224,OUT018
FDR60,1379.3844046079032,OUT049
FDC50,-340.25310825444546,OUT019
FDV24,2420.169634351455,OUT013
DRF48,1114.8936484944245,OUT010
FDQ47,720.7024107545559,OUT046
DRN36,1683.4037250766823,OUT049
NCY06,2186.5456966803395,OUT035
FDE52,1667.7100348612544,OUT035
NCB54,1960.273423289845,OUT045
NCF31,2544.2467193331745,OUT035
FDJ08,4390.762654347921,OUT027
NCC07,1827.1444492907683,OUT017
NCD19,2337.084931130403,OUT027
FDL46,2028.756404633576,OUT049
FDM20,3747.4870288986026,OUT045
NCI06,943.0398761002455,OUT010
DRM11,4122.364533017648,OUT035
NCH07,2216.5615376056458,OUT018
FDS23,2100.7278006301876,OUT013
FDO49,669.6110700121138,OUT018
FDS35,1217.2217140612688,OUT049
DRK39,1285.9726813735936,OUT045
DRI39,1099.978006582694,OUT049
FDV04,2624.863110966566,OUT017
NCN14,2975.483390659306,OUT035
FDH08,3643.516715415975,OUT013
FDS20,2869.665523148345,OUT046
FDV40,1379.9784542136165,OUT049
FDZ48,-86.89226142343955,OUT010
FDS24,2932.014853212058,OUT027
FDK44,2828.4979432217183,OUT049
FDS48,2339.1628031702303,OUT045
FDK26,1102.7134493698898,OUT010
FDD23,2937.0715590527193,OUT045
NCH54,2634.2183373391254,OUT017
NCP14,-188.76888283441212,OUT010
FDM60,-1102.8992058263432,OUT010
FDV24,2476.404942163209,OUT017
FDH08,3307.1939714733753,OUT018
FDS12,3456.9008641950745,OUT027
FDR39,4257.419862283465,OUT027
FDP12,2172.11169284185,OUT027
DRF60,5054.840035189801,OUT027
FDC09,1883.5086627079036,OUT035
FDF50,2792.6310969882384,OUT018
FDG28,3949.811552313781,OUT035
NCE19,1057.1553589040077,OUT017
NCM53,-135.3811978541787,OUT010
NCN18,1869.172365792889,OUT049
FDF32,3238.100114202482,OUT035
FDF11,3794.3675501120697,OUT013
DRI59,3568.414316636821,OUT049
NCG54,2780.94239834641,OUT035
FDM44,1678.2034344736808,OUT046
FDT57,3413.214260619036,OUT018
FDV24,2369.6357117290477,OUT046
FDI50,1710.7204506835253,OUT019
FDS09,1104.35274976031,OUT035
NCC31,3861.486834988574,OUT027
FDQ07,1570.3560600779076,OUT019
FDC22,3127.2816064612593,OUT017
FDZ56,2686.5134977821203,OUT046
FDZ40,-886.7626110244183,OUT019
FDS46,3392.0789039431997,OUT027
DRD24,2178.022593193437,OUT045
FDV45,3076.1107171873227,OUT017
FDL26,2402.3300001392586,OUT045
FDA56,1738.9110946749872,OUT018
FDN27,1901.2545117692052,OUT046
FDM20,3893.6092714590477,OUT049
FDO16,1507.2173898711967,OUT017
FDL03,3249.5457282308566,OUT035
FDE58,1865.6219302935858,OUT046
FDI02,3275.795627525314,OUT027
NCC55,-1192.3770005445713,OUT019
FDR03,2987.9011520547037,OUT018
FDB14,1662.1679460339801,OUT017
FDR45,3772.5792602048523,OUT013
NCN07,2178.6437601828306,OUT017
FDM51,-145.53768410605778,OUT019
FDT52,5264.676501721283,OUT027
FDL26,2437.1437828470116,OUT046
NCZ42,3677.8689670361714,OUT046
DRI47,456.8521841976916,OUT019
FDW40,2322.447274960206,OUT013
FDN34,2710.5360779484195,OUT046
FDS01,2961.6490133131792,OUT035
NCG55,1786.9058715791348,OUT045
FDC11,1578.889640068445,OUT035
FDX35,3287.552822041205,OUT018
NCB06,2504.7436220358877,OUT046
FDR09,2147.006876225217,OUT019
FDC53,1723.1701314393001,OUT017
FDY45,3990.4304464530255,OUT013
FDA22,754.8653210773703,OUT010
FDE02,1702.443749619093,OUT035
FDW21,1637.825447451059,OUT045
FDV34,1307.5016795396912,OUT046
FDS59,1937.4107538080561,OUT049
NCW17,2147.712294950033,OUT017
NCK54,1804.4971605622125,OUT046
FDG17,1966.895547125667,OUT019
FDG35,2883.718190013424,OUT017
FDD08,-1134.5765725347412,OUT010
NCO07,3381.1193548026713,OUT017
FDJ10,409.07438167931764,OUT010
FDW36,1811.79120107832,OUT017
FDW21,-104.46172867601013,OUT010
FDY19,2023.8981623947707,OUT017
DRE03,889.3223243086388,OUT013
NCC55,786.1303113732869,OUT049
FDH52,-728.1369806091938,OUT010
FDO09,4203.267619634896,OUT017
FDU43,3686.94873120522,OUT045
FDX09,883.5188100450075,OUT010
FDH40,-431.8870969131019,OUT019
FDW58,1823.7420261733268,OUT017
FDC47,3624.105850522047,OUT017
NCR41,1674.3492540532352,OUT035
DRG49,3913.4476038662797,OUT035
FDC52,3894.6038049572057,OUT027
FDY13,1276.9689188702805,OUT046
FDY35,915.8285060569283,OUT013
FDI35,2960.636834925971,OUT017
NCU18,2342.630963122252,OUT049
FDY33,2273.201297867,OUT018
FDC15,3895.3123898934896,OUT027
FDU01,3082.50972815646,OUT049
NCU42,2650.156888648163,OUT046
NCV29,2512.732021311832,OUT018
NCY30,2959.9824709975333,OUT017
FDQ46,1913.0945804426642,OUT049
FDG58,3895.0606737330477,OUT027
FDK33,3446.548753172123,OUT017
NCD07,1756.6520651494636,OUT045
NCX29,3699.2616499273877,OUT027
NCT42,2382.2837082161263,OUT013
DRN59,948.0167681826264,OUT035
FDI44,1465.3501433905146,OUT035
FDA45,2867.5663693608903,OUT049
FDP31,1088.4448376179598,OUT045
FDY01,1874.2015536922427,OUT046
FDT09,1921.9124976175192,OUT018
DRH03,2974.050207012801,OUT027
FDA36,2682.4973303911725,OUT018
NCF31,2514.30899675503,OUT017
FDG14,2548.190458518065,OUT049
FDG28,5255.859874286137,OUT027
FDU14,3974.302850045399,OUT049
FDY47,277.64106967369037,OUT019
FDI56,1604.5953567263805,OUT049
DRD01,1058.2901272256609,OUT013
FDM22,1015.6800257938493,OUT046
FDH33,806.1190529789482,OUT013
DRZ24,1906.8063733416118,OUT013
NCQ38,1707.0368517346747,OUT046
FDO16,2848.9516869690956,OUT027
FDU07,3804.06722455122,OUT027
NCB07,3053.2156327513007,OUT013
FDU48,2070.6775038584833,OUT045
NCM43,2539.1369107319306,OUT045
FDR31,477.4442687769963,OUT010
DRK49,485.86409650238886,OUT018
NCI30,1891.2851961255467,OUT010
DRD60,2935.4735144551114,OUT017
NCG19,3591.5948980924013,OUT046
FDH12,1864.062120350831,OUT035
FDM32,1664.4357517254261,OUT035
FDM27,2628.2187787986018,OUT035
NCU53,4016.956362857611,OUT027
NCQ18,1583.4188645225065,OUT046
FDS10,2857.058396272111,OUT013
FDB33,3943.71205963453,OUT027
FDI12,1500.628382924878,OUT013
NCW42,3454.6539365411886,OUT013
NCC06,1793.7615499003118,OUT018
FDW02,2170.5027484854854,OUT017
NCD43,1793.7506507598987,OUT017
FDM57,1168.9960201417891,OUT018
FDA58,3746.9092975914855,OUT017
FDK56,2868.8594684072355,OUT046
FDP52,3566.3611914910966,OUT045
FDW20,1741.1552858084308,OUT018
FDS52,1776.749254125511,OUT049
NCT29,1649.0057833972246,OUT018
NCL54,2751.19078653715,OUT013
FDC05,3073.984942677341,OUT045
FDF34,3278.409530159693,OUT035
FDP03,3472.9430691699076,OUT027
FDD32,-434.45057683997334,OUT010
FDZ10,1993.939999543312,OUT045
FDZ40,1122.3963525441527,OUT035
FDD51,516.6908408515695,OUT018
NCY30,946.5225128342378,OUT019
FDP58,3467.847346415848,OUT017
FDV49,4193.470258837233,OUT017
FDY24,-941.372948874882,OUT019
NCO55,1823.918867739512,OUT017
FDR13,2050.362846686615,OUT017
FDS51,1189.7139975779812,OUT017
FDP26,1615.80484186025,OUT045
NCB54,3480.8772734528598,OUT027
FDF32,3166.5458795391787,OUT017
FDN31,2700.786913771583,OUT018
DRM48,765.514862237523,OUT017
FDN20,2775.5039837737654,OUT049
DRL01,3623.2447469826934,OUT046
FDV56,1913.0969256332846,OUT049
DRH13,3174.4565178372754,OUT027
FDA03,2462.1273793855803,OUT017
FDF47,4894.181646105178,OUT027
FDX32,2355.1917781837587,OUT046
FDX57,1735.6968900637298,OUT049
NCA30,2873.1188278889917,OUT045
FDO49,974.9194416484171,OUT013
FDL04,-167.80036313159587,OUT019
DRM48,825.1720133677005,OUT035
FDR16,3368.3395710159366,OUT013
NCC19,2710.495468886504,OUT018
NCE42,3570.909648247373,OUT045
FDY24,1090.876839920945,OUT017
FDH19,2878.571304522757,OUT049
FDJ46,2759.400510659257,OUT013
FDN45,1587.3242280400866,OUT010
FDY08,2398.772205265708,OUT035
FDZ37,1626.7557550636984,OUT035
NCT30,777.8860070461741,OUT045
DRY23,526.9236785630998,OUT018
NCZ30,1682.2336779154011,OUT018
FDC44,1542.3901521750838,OUT018
FDB45,1873.2528661931485,OUT035
FDY04,2669.558839057898,OUT013
FDM27,2525.920354241983,OUT046
FDZ43,3877.3536169435342,OUT017
FDT39,601.4654602955176,OUT019
NCC06,170.06455910456032,OUT019
FDL15,3876.9166421732466,OUT027
FDL57,4122.935497378638,OUT017
FDU08,1628.3466397487946,OUT046
FDK40,4159.584103077233,OUT017
FDQ12,1698.363390698359,OUT010
FDS48,2506.187662512425,OUT017
FDP09,3260.8590240410717,OUT045
FDW21,1775.0605104626843,OUT049
FDY25,2982.066847586627,OUT035
DRE13,1524.2590931005875,OUT017
FDV43,-1076.4292785361324,OUT019
FDD22,1750.7464849776077,OUT045
FDM46,-369.8568008948931,OUT019
NCO30,1013.527982640536,OUT010
FDM25,2774.996246729472,OUT046
NCN41,2068.8199825185975,OUT049
FDU24,1486.8750615272195,OUT045
FDZ50,2918.3009902878925,OUT046
FDP45,3979.4042654531195,OUT013
NCM54,1947.010855622439,OUT045
FDW10,870.9125108073146,OUT019
FDP20,2162.722826913636,OUT017
FDK32,2436.60862110429,OUT046
FDN52,1590.4450480915198,OUT049
FDM58,1787.2652020902685,OUT045
FDZ46,3225.57132823076,OUT027
NCA18,1609.5973540141645,OUT018
FDD35,1959.5496418915561,OUT046
NCK31,1027.9855964873893,OUT035
FDI40,3105.6181174778953,OUT027
FDT50,-242.2871276325194,OUT019
NCT06,2573.1894956880037,OUT046
FDT31,3112.525075986862,OUT035
FDT45,1049.2944197956795,OUT049
FDT13,2881.6575647022573,OUT045
FDO50,1430.1268058976077,OUT045
NCU18,353.2505230900417,OUT010
NCR54,3114.963374700906,OUT049
NCO18,2528.5246665039554,OUT018
FDU09,979.3510785136878,OUT045
FDT13,2683.86947010269,OUT018
FDE09,1833.305926103151,OUT046
NCK53,-228.19243227971958,OUT019
FDG45,3413.4409530684497,OUT049
DRH15,931.4975713600533,OUT035
FDO21,1680.8301184576642,OUT019
FDD14,4297.979926227337,OUT027
FDC09,1736.2367166925628,OUT046
FDH45,2263.680314340578,OUT027
FDV32,1119.3853350415475,OUT046
FDG12,2099.113227210115,OUT035
FDS32,2328.7847678870758,OUT013
NCL55,3573.050996881734,OUT018
DRE01,3864.216987483715,OUT035
DRE15,1387.3871486913952,OUT049
NCL42,3736.224320534574,OUT045
FDP31,1161.9884008858942,OUT013
FDN33,1304.9018318460573,OUT018
FDZ59,2637.583205962708,OUT046
FDE45,931.7170442615122,OUT010
FDJ07,1961.6670586195582,OUT013
FDQ45,2670.2827697853118,OUT018
FDM33,4824.039690171044,OUT027
FDO15,-519.8793843700569,OUT010
FDM46,1552.2680968235723,OUT013
FDR03,3190.1469128328367,OUT045
FDY49,2422.8546695172145,OUT018
FDQ60,1893.1457125231025,OUT045
FDW10,2873.0294967280415,OUT049
FDO51,966.9287911132571,OUT049
FDJ40,1551.9973485984326,OUT018
FDS20,2597.0807126962823,OUT018
FDU45,1923.327177921351,OUT013
FDV02,2814.6978870450134,OUT035
FDN09,3749.9537204915764,OUT046
NCM55,4327.740943355289,OUT027
FDN23,2074.7410184810715,OUT018
FDY31,450.208510104555,OUT010
FDW03,-72.42038015894059,OUT010
FDD14,2856.446521849188,OUT046
FDV23,2110.067474773323,OUT017
DRI03,2682.7673466244783,OUT045
FDN13,1758.8482051068324,OUT035
FDF45,2527.5204648477256,OUT027
FDU46,1659.9024346962126,OUT035
FDB57,3617.767588473224,OUT049
FDV12,1780.845266632034,OUT049
FDQ58,2424.8736722459867,OUT013
NCA18,1958.0200842507115,OUT017
FDH52,1217.0359060082658,OUT049
FDM24,2151.712317847275,OUT018
NCP43,4256.692458316629,OUT027
NCO18,906.7840279517656,OUT019
FDM32,1615.195162805007,OUT017
NCL07,801.8355201841134,OUT017
FDK03,3992.6014048678226,OUT013
FDP59,1831.4802249927118,OUT017
FDQ24,3974.6046895291042,OUT049
FDQ16,1532.9992584428535,OUT018
FDU44,2626.3319340125636,OUT013
FDH28,-1126.9730431551786,OUT010
FDV28,-1200.6081058872217,OUT019
FDM22,947.904831778426,OUT045
FDR56,3097.6420990126912,OUT046
FDV39,3183.5460407535547,OUT049
FDU37,-506.2554593686939,OUT019
FDQ11,2181.3183523407774,OUT010
FDX02,3412.8624213442695,OUT045
NCS42,1242.9976161790128,OUT018
FDY57,3014.8700631256456,OUT027
FDB21,3819.7076389485273,OUT049
FDE28,3682.5667883767806,OUT017
FDQ55,1994.7399937775833,OUT017
FDA48,3546.5897334169167,OUT049
FDZ19,2679.175895925466,OUT045
NCC43,3797.5337907779617,OUT045
NCV18,1335.361633372746,OUT046
NCA42,2216.5400007928974,OUT018
FDY45,3949.4901743402106,OUT046
NCC30,2735.6455867996424,OUT045
FDM57,1506.89774228238,OUT013
FDL09,774.8499612435255,OUT010
FDB09,3448.755511346432,OUT027
FDT44,2054.2912025825217,OUT035
NCT06,3995.3612520581905,OUT027
FDX26,2976.602520581374,OUT049
FDK32,2507.8532072315884,OUT013
DRA12,2240.555734008262,OUT046
FDO46,1114.5086027150567,OUT010
FDE52,1519.1171949899222,OUT013
NCH42,3497.043051737471,OUT045
FDV08,911.3748663967784,OUT035
FDB47,3019.2740409785833,OUT018
FDC28,-107.05902359027891,OUT010
FDD22,1837.3886828013353,OUT046
FDS07,3271.5142342946624,OUT027
DRI13,3300.9525921478007,OUT045
FDG32,3175.431266449992,OUT018
FDU14,3974.3573738138266,OUT017
FDD28,-863.5343473334,OUT019
NCP41,1880.075809410445,OUT017
FDS08,2867.4808204782853,OUT049
FDX47,2491.096193652866,OUT045
FDC53,-183.08310710176886,OUT019
FDQ19,3925.8699671290337,OUT035
FDL14,2453.041745372467,OUT045
FDM33,1545.5297519855535,OUT019
FDA51,1789.4543607980424,OUT045
FDZ27,617.8500868763102,OUT018
FDT04,745.1133388159909,OUT046
DRC13,2123.6492412256894,OUT049
FDR16,4791.908717572184,OUT027
FDQ03,5116.80455519546,OUT027
FDE38,2799.8801845587373,OUT035
DRH23,2382.2669890797865,OUT027
FDT11,1140.3272218007683,OUT019
FDD09,2973.9611835742285,OUT035
FDR40,1369.1912077659676,OUT045
FDX07,3008.136799118482,OUT017
FDR07,1749.1510317052614,OUT035
FDA51,1966.6123766137202,OUT017
FDT59,1724.4349580823603,OUT019
FDF20,3170.5039650290355,OUT017
FDR13,1861.18443003521,OUT045
FDY26,3434.0255707516167,OUT049
FDW04,2214.5996471749413,OUT017
FDK52,3614.203818530474,OUT017
FDN60,2589.7378894578983,OUT049
FDM09,864.2300017043113,OUT019
FDP46,1549.0845611612835,OUT049
FDB50,-573.160788800418,OUT019
NCQ29,4059.9903549694804,OUT049
FDP16,5234.028163519499,OUT027
FDX33,2308.2185742593474,OUT018
FDP07,1234.3032445054002,OUT010
FDN22,3885.8312434093573,OUT046
FDF39,4192.6064250947475,OUT049
FDS21,1225.822937733771,OUT017
NCM42,1771.3912354418517,OUT013
FDK50,718.2668158042626,OUT019
DRF13,3745.2447666146304,OUT027
FDH35,2322.921434430205,OUT018
FDP60,1344.2432133872996,OUT018
DRJ49,3490.519599425091,OUT027
NCT42,481.82765673244046,OUT019
FDE38,2758.0228647791737,OUT049
FDI04,3254.5169827794266,OUT049
NCH54,2418.423030335229,OUT045
FDT56,1174.1207439467178,OUT049
DRD15,3325.424200341123,OUT018
FDV58,3056.014167390725,OUT013
FDP21,3095.2777342628374,OUT049
FDH05,3685.5920097426088,OUT013
FDR10,4000.4217869315967,OUT027
NCP06,2297.753050307423,OUT045
FDF33,1848.1286810770193,OUT049
DRK37,2970.4808309154428,OUT013
DRH49,1335.889324476039,OUT045
FDT58,2678.24898576185,OUT013
FDD41,1474.5376143259057,OUT018
FDP40,1584.4571795935933,OUT018
FDM51,3140.7604525666643,OUT027
FDO45,-383.5200273963294,OUT010
FDW33,-154.2869215593846,OUT010
FDY24,924.1579232930411,OUT045
FDB10,1784.7055183664381,OUT010
FDM40,2373.1445972061965,OUT035
NCI06,2926.585851253408,OUT017
FDW12,470.4216477740473,OUT019
FDX48,3939.0364796820318,OUT027
NCW05,3127.6174665331205,OUT027
FDX27,1696.2833136456222,OUT017
DRM37,3007.0754471447012,OUT045
FDA38,3697.2088074053904,OUT045
FDR36,779.859572424133,OUT046
FDZ45,3104.128734729623,OUT046
FDG05,2630.618717805764,OUT017
FDK28,4032.139262676017,OUT013
FDV47,1370.888264396381,OUT045
FDN21,2472.439925693681,OUT045
FDP20,3476.4692913653666,OUT027
FDI35,2798.1659975007474,OUT045
DRY23,850.0606313851747,OUT013
FDA56,2100.6825551822953,OUT017
FDB09,2037.1439408277802,OUT013
NCO26,3296.7394616762,OUT027
FDQ49,2266.7994560137086,OUT018
FDI52,3389.268830759646,OUT027
FDZ44,3343.094083946911,OUT027
FDZ09,2326.231723435438,OUT018
FDY03,1987.7488958584959,OUT049
NCG42,2161.386394321772,OUT017
DRI13,4803.77471888986,OUT027
FDQ32,2111.8934924948953,OUT013
FDW16,1709.6640867186118,OUT035
FDU27,862.5169781751493,OUT046
FDR28,754.0430750229254,OUT010
FDQ49,675.818045477896,OUT010
FDS37,1890.9385509839592,OUT046
FDW26,3200.622803859782,OUT018
FDX12,3504.045408519436,OUT018
NCP06,2415.6120286331275,OUT013
FDW45,447.8363930799337,OUT010
NCN30,1654.0620828130043,OUT049
FDN24,1043.5134498189263,OUT049
NCL41,2055.9174742583045,OUT027
FDR02,-54.09338477056701,OUT019
FDD09,967.8574317145169,OUT010
FDS33,-346.7645558031361,OUT010
FDU22,1860.8550434922624,OUT045
FDI53,2622.4647137213624,OUT013
DRH01,2840.7666802083477,OUT049
FDX32,2344.996605877652,OUT013
NCP30,465.93694947513313,OUT018
FDB60,3021.096548465803,OUT045
FDB14,1675.5162447074817,OUT049
NCP02,1149.7455628314422,OUT035
FDJ10,2373.456926289304,OUT017
FDG34,1841.637516560063,OUT046
NCB18,1552.1957515816796,OUT017
FDM16,1411.3794007797683,OUT049
FDW25,1154.06885026128,OUT018
FDB35,-315.48962706005364,OUT010
DRN11,2267.933005129763,OUT013
FDF41,1947.9874302475894,OUT019
FDH16,1414.6172390842803,OUT045
NCQ50,3011.1584550727557,OUT018
DRH23,693.1737780348147,OUT018
DRJ37,2424.4122096420274,OUT013
DRJ24,4296.009560386768,OUT027
FDY16,3040.599045522416,OUT035
FDQ27,1700.2497105442078,OUT045
FDZ33,2286.2898077240643,OUT045
FDF29,2103.800174751653,OUT045
FDA08,2721.813316117284,OUT049
FDG31,1128.8016682174034,OUT046
FDE34,1066.1782164240885,OUT019
NCR30,2652.620516733482,OUT027
FDV33,4177.029956200871,OUT035
DRZ24,1650.8781180138906,OUT018
NCL54,2810.908495299513,OUT035
FDR12,2884.070300497175,OUT049
NCC54,3712.623917446773,OUT046
DRN59,856.5306678035026,OUT013
FDX50,-66.28745875591028,OUT019
FDV31,4213.840782339436,OUT027
NCA29,4129.577040338583,OUT027
FDW60,2934.901547417037,OUT049
FDX08,2986.1518446559985,OUT017
DRD49,3647.374343869552,OUT013
FDD33,3555.0671501116,OUT046
FDW35,844.8717689614397,OUT013
FDJ36,1815.968113004444,OUT017
FDV51,2783.3769803438386,OUT035
FDW36,1741.8530530039166,OUT046
FDH35,2602.9311278690284,OUT046
NCS30,3484.6330032503415,OUT027
FDN49,859.3003793390044,OUT017
FDL08,3530.892900783332,OUT018
FDI09,3765.984162814071,OUT013
FDP19,1768.5480967437895,OUT018
FDU21,-1183.3534365909284,OUT010
NCP41,1689.4040913301526,OUT045
FDY10,1877.8005249683342,OUT013
FDP12,478.84897447268406,OUT018
NCN26,1948.357546948583,OUT049
FDK44,2764.7716776807238,OUT013
FDC28,1868.4987103530807,OUT049
FDJ41,5506.050096036327,OUT027
NCT29,2111.792935596399,OUT035
NCH42,1669.1867966175553,OUT019
FDU60,2410.6135818300863,OUT018
FDS02,2964.84005835556,OUT045
FDC51,2031.5327257508188,OUT046
FDU03,2933.980943942195,OUT013
FDX39,3286.6188843975056,OUT045
NCY05,-1195.9289058120812,OUT010
NCL06,5411.168849586522,OUT027
FDD32,1536.4190736003238,OUT035
NCN41,1903.4514812666089,OUT045
NCX53,2341.720814018879,OUT049
FDU57,550.9262798622555,OUT019
FDQ23,1713.9832958596721,OUT046
FDQ52,3779.616114711609,OUT045
FDC14,744.9841200615269,OUT045
FDY09,2937.100996359795,OUT035
FDQ28,2462.2785524777632,OUT045
FDV25,3431.9737349310535,OUT046
FDJ07,2034.7412984966898,OUT035
DRB25,1819.8641992989778,OUT049
FDK52,1607.8088129441196,OUT019
FDY52,2530.961849995849,OUT027
FDB28,3083.8389355652857,OUT046
FDT36,812.7085649432747,OUT035
FDV25,3553.710631953424,OUT017
NCN07,3508.5353656325055,OUT027
FDC57,3179.7688836246166,OUT017
FDQ03,3433.7820224867082,OUT018
FDU23,2745.5930535227862,OUT017
NCX41,3435.2548539272707,OUT035
NCD06,963.6773106188679,OUT035
FDW08,1645.1142304593238,OUT045
NCU29,2402.08475388066,OUT017
NCE06,2555.5305085922378,OUT013
FDV52,42.80905039322624,OUT010
FDB02,2927.906557747108,OUT017
NCR18,718.6040403882155,OUT045
FDK16,1648.3596959752854,OUT049
NCQ29,2064.303391236397,OUT010
FDZ01,-95.49243015079821,OUT019
FDW27,2643.0768285536883,OUT035
FDD17,3430.455332987947,OUT018
FDW39,2836.613192324183,OUT013
DRH59,1149.4180822161827,OUT045
FDS52,1730.6869540480975,OUT013
FDU40,4497.142306891739,OUT027
NCF54,2756.864869511251,OUT013
FDH46,1674.6360055829605,OUT045
NCP14,1761.9097256465286,OUT049
FDH50,3026.8377259587282,OUT049
DRF15,544.9587757178249,OUT010
FDV27,2940.768290577668,OUT027
NCJ06,2034.2001682741045,OUT049
FDN02,2942.87540564447,OUT018
FDQ51,983.576450232543,OUT049
FDQ07,3602.2252116570503,OUT017
FDS45,1880.6478637573023,OUT049
NCJ06,1885.1240909930727,OUT045
FDD36,2057.7647242295075,OUT035
FDY25,2799.980642998938,OUT045
FDU52,2448.926779076581,OUT046
DRK47,3606.076545798794,OUT017
NCL30,2140.1744811809713,OUT017
FDN22,4043.4789610505727,OUT035
