Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDS23,2024.5958886426795,OUT013
FDO49,733.1002838032172,OUT018
FDS35,1064.2037825775362,OUT049
DRK39,1390.9760538776256,OUT045
DRI39,916.65998658258,OUT049
FDV04,2545.2332507233964,OUT017
NCN14,3060.8984772035665,OUT035
FDH08,3795.853428615059,OUT013
FDS20,3063.1290025153758,OUT046
FDV40,1134.3305464291902,OUT049
FDZ48,258.3241670725612,OUT010
FDS24,2540.511037398671,OUT027
FDK44,2831.449270071977,OUT049
FDS48,2480.681997478657,OUT045
FDK26,491.72520574270914,OUT010
FDD23,3064.814443533719,OUT045
NCH54,2564.2873739477523,OUT017
NCP14,241.73149877449924,OUT010
FDM60,131.2056373224818,OUT010
FDV24,2485.4598822706635,OUT017
FDH08,3570.1067615691413,OUT018
FDS12,3011.498134426082,OUT027
FDR39,4784.897156232861,OUT027
FDP12,974.4448507450646,OUT027
DRF60,5859.055877949721,OUT027
FDC09,1583.2362350936623,OUT035
FDF50,3072.5102265221713,OUT018
FDG28,3915.7524880577507,OUT035
NCE19,909.610342222996,OUT017
NCM53,250.8205928382662,OUT010
NCN18,1688.6816949543295,OUT049
FDF32,3133.2201476727087,OUT035
FDF11,3893.6426767359367,OUT013
DRI59,3797.37330862816,OUT049
NCG54,2720.413619852598,OUT035
FDM44,1566.7634177936752,OUT046
FDT57,3639.3649579478933,OUT018
FDV24,2485.4598822706635,OUT046
FDI50,574.6457725043347,OUT019
FDS09,744.1247517283232,OUT035
NCC31,4071.178283107918,OUT027
FDQ07,575.7247601406307,OUT019
FDC22,3064.814443533719,OUT017
FDZ56,2716.3057188413104,OUT046
FDZ40,131.2056373224818,OUT019
FDS46,2962.9380105764853,OUT027
DRD24,2053.388409263353,OUT045
FDV45,3063.1290025153758,OUT017
FDL26,2499.103378273784,OUT045
FDA56,2006.0439668190393,OUT018
FDN27,1944.2536332332395,OUT046
FDM20,3892.4021661525585,OUT049
FDO16,1390.9760538776256,OUT017
FDL03,3064.814443533719,OUT035
FDE58,1933.7873583429891,OUT046
FDI02,2946.790956440999,OUT027
NCC55,131.2056373224818,OUT019
FDR03,3314.291039020067,OUT018
FDB14,1513.9939552027768,OUT017
FDR45,3900.334227396473,OUT013
NCN07,2024.5958886426795,OUT017
FDM51,247.86202215261758,OUT019
FDT52,5859.055877949721,OUT027
FDL26,2493.2235569938753,OUT046
NCZ42,3885.1278375808547,OUT046
DRI47,364.50670901445613,OUT019
FDW40,2062.728485383093,OUT013
FDN34,2716.3057188413104,OUT046
FDS01,2875.5028826969037,OUT035
NCG55,1933.7873583429891,OUT045
FDC11,1443.0106516322326,OUT035
FDX35,3567.394836348785,OUT018
NCB06,2556.2367831787615,OUT046
FDR09,573.9257221842101,OUT019
FDC53,1528.0196634607655,OUT017
FDY45,4007.053093971007,OUT013
FDA22,384.45320400785965,OUT010
FDE02,1525.778260764131,OUT035
FDW21,1559.6029567307748,OUT045
FDV34,1184.3218006892703,OUT046
FDS59,1592.7157666771975,OUT049
NCW17,2016.4437496164112,OUT017
NCK54,1933.7873583429891,OUT046
FDG17,574.6457725043347,OUT019
FDG35,2833.13471109032,OUT017
FDD08,131.2056373224818,OUT010
NCO07,3692.2788419108797,OUT017
FDJ10,280.9825094883074,OUT010
FDW36,1583.2362350936623,OUT017
FDW21,238.93662885927185,OUT010
FDY19,1944.2536332332395,OUT017
DRE03,777.8821562331768,OUT013
NCC55,673.2973119202885,OUT049
FDH52,137.7596247626313,OUT010
FDO09,4060.4832357622677,OUT017
FDU43,3895.9440755305313,OUT045
FDX09,415.69037674438323,OUT010
FDH40,201.4639163241017,OUT019
FDW58,1583.2362350936623,OUT017
FDC47,3787.029222411313,OUT017
NCR41,1525.778260764131,OUT035
DRG49,3886.2988575765844,OUT035
FDC52,4066.1859145835792,OUT027
FDY13,1189.3899867540408,OUT046
FDY35,723.3162521765962,OUT013
FDI35,3051.7467153059984,OUT017
NCU18,2062.728485383093,OUT049
FDY33,2542.800976436381,OUT018
FDC15,4181.987936847988,OUT027
FDU01,3064.814443533719,OUT049
NCU42,2720.413619852598,OUT046
NCV29,2855.0186621867256,OUT018
NCY30,3063.1290025153758,OUT017
FDQ46,1711.6791542839082,OUT049
FDG58,4071.178283107918,OUT027
FDK33,3690.440965900043,OUT017
NCD07,1933.7873583429891,OUT045
NCX29,4000.8390178041773,OUT027
NCT42,2477.971933918586,OUT013
DRN59,731.6314461494072,OUT035
FDI44,1289.1886889809768,OUT035
FDA45,2859.2859553276435,OUT049
FDP31,1057.689025582235,OUT045
FDY01,1933.7873583429891,OUT046
FDT09,2024.5958886426795,OUT018
DRH03,2800.4505437775147,OUT027
FDA36,3058.8617093744583,OUT018
NCF31,2493.2235569938753,OUT017
FDG14,2485.4598822706635,OUT049
FDG28,5859.055877949721,OUT027
FDU14,3995.706526647056,OUT049
FDY47,285.94496628018135,OUT019
FDI56,1487.4940834518884,OUT049
DRD01,1022.5053454622831,OUT013
FDM22,957.650869273783,OUT046
FDH33,718.5025718526749,OUT013
DRZ24,1949.2535263332531,OUT013
NCQ38,1583.2362350936623,OUT046
FDO16,2358.0470505435405,OUT027
FDU07,4033.7014744983585,OUT027
NCB07,3063.1290025153758,OUT013
FDU48,2024.5958886426795,OUT045
NCM43,2580.245702320753,OUT045
FDR31,362.6953274680876,OUT010
DRK49,670.5134751256679,OUT018
NCI30,576.0627282657805,OUT010
DRD60,3020.5118673942593,OUT017
NCG19,3843.4497100933727,OUT046
FDH12,1583.2362350936623,OUT035
FDM32,1511.0968549090571,OUT035
FDM27,2505.7330276358807,OUT035
NCU53,4281.4052829823195,OUT027
NCQ18,1536.888157677449,OUT046
FDS10,2937.228708994423,OUT013
FDB33,4181.987936847988,OUT027
FDI12,1522.8940678968615,OUT013
NCW42,3759.7137246988054,OUT013
NCC06,2016.4437496164112,OUT018
FDW02,2013.461646361617,OUT017
NCD43,1583.2362350936623,OUT017
FDM57,1407.74288928473,OUT018
FDA58,3874.027933862509,OUT017
FDK56,3063.1290025153758,OUT046
FDP52,3823.077885235248,OUT045
FDW20,2008.4864644185789,OUT018
FDS52,1554.679584436208,OUT049
NCT29,2003.0727837084298,OUT018
NCL54,2852.3417702675924,OUT013
FDC05,3082.129246032953,OUT045
FDF34,3071.721173872317,OUT035
FDP03,3011.498134426082,OUT027
FDD32,195.45087387887438,OUT010
FDZ10,2016.4437496164112,OUT045
FDZ40,904.037137784613,OUT035
FDD51,673.2849526631873,OUT018
NCY30,425.6952392405335,OUT019
FDP58,3715.750138179451,OUT017
FDV49,4058.9071842150397,OUT017
FDY24,131.2056373224818,OUT019
NCO55,1583.2362350936623,OUT017
FDR13,1933.7873583429891,OUT017
FDS51,1018.7505475150915,OUT017
FDP26,1583.2362350936623,OUT045
NCB54,3011.498134426082,OUT027
FDF32,3070.0357328539744,OUT017
FDN31,3058.8617093744583,OUT018
DRM48,663.0754817725817,OUT017
FDN20,2716.3057188413104,OUT049
DRL01,3806.494976113176,OUT046
FDV56,1583.2362350936623,OUT049
DRH13,2894.5910339820584,OUT027
FDA03,2477.971933918586,OUT017
FDF47,5854.934791025565,OUT027
FDX32,2477.971933918586,OUT046
FDX57,1528.0196634607655,OUT049
NCA30,3063.1290025153758,OUT045
FDO49,781.0893805302243,OUT013
FDL04,249.19825383153903,OUT019
DRM48,664.8138684158196,OUT035
FDR16,3676.66808448459,OUT013
NCC19,3058.8617093744583,OUT018
NCE42,3873.1896407741838,OUT045
FDY24,905.9396957158219,OUT017
FDH19,2834.0160211376265,OUT049
FDJ46,2831.449270071977,OUT013
FDN45,573.9257221842101,OUT010
FDY08,2032.502468187477,OUT035
FDZ37,1443.0106516322326,OUT035
NCT30,734.2011870075962,OUT045
DRY23,670.5134751256679,OUT018
NCZ30,2006.0439668190393,OUT018
FDC44,1911.7292026753455,OUT018
FDB45,1583.2362350936623,OUT035
FDY04,2573.848233864891,OUT013
FDM27,2546.899433713296,OUT046
FDZ43,3899.4072086003453,OUT017
FDT39,367.62016760650346,OUT019
NCC06,280.6415922619061,OUT019
FDL15,4071.178283107918,OUT027
FDL57,4029.496082424346,OUT017
FDU08,1536.888157677449,OUT046
FDK40,4072.0642057737778,OUT017
FDQ12,573.1687700892721,OUT010
FDS48,2485.4598822706635,OUT017
FDP09,3689.265874034913,OUT045
FDW21,1536.888157677449,OUT049
FDY25,3020.5118673942593,OUT035
DRE13,1431.0261418944126,OUT017
FDV43,131.2056373224818,OUT019
FDD22,1711.6791542839082,OUT045
FDM46,229.71560203051334,OUT019
NCO30,481.36962713391193,OUT010
FDM25,2833.13471109032,OUT046
NCN41,2006.0439668190393,OUT049
FDU24,1518.2595130147376,OUT045
FDZ50,3064.814443533719,OUT046
FDP45,3979.393525940483,OUT013
NCM54,2013.461646361617,OUT045
FDW10,412.59204995431554,OUT019
FDP20,2016.4437496164112,OUT017
FDK32,2485.4598822706635,OUT046
FDN52,1454.1738758320323,OUT049
FDM58,1688.6816949543295,OUT045
FDZ46,2942.638651311027,OUT027
NCA18,1933.7873583429891,OUT018
FDD35,2006.0439668190393,OUT046
NCK31,734.8386704464548,OUT035
FDI40,2850.454056053684,OUT027
FDT50,234.6726179915347,OUT019
NCT06,2580.245702320753,OUT046
FDT31,3063.1290025153758,OUT035
FDT45,846.5319142136647,OUT049
FDT13,3063.1290025153758,OUT045
FDO50,1489.632105133922,OUT045
NCU18,280.01321416040855,OUT010
NCR54,3063.1290025153758,OUT049
NCO18,2855.0186621867256,OUT018
FDU09,909.610342222996,OUT045
FDT13,3058.8617093744583,OUT018
FDE09,1711.6791542839082,OUT046
NCK53,247.86202215261758,OUT019
FDG45,3675.5073607996555,OUT049
DRH15,690.7544462281737,OUT035
FDO21,574.6457725043347,OUT019
FDD14,5134.9573751319585,OUT027
FDC09,1583.2362350936623,OUT046
FDH45,982.6398540201407,OUT027
FDV32,1149.5300868276202,OUT046
FDG12,1962.3331893574455,OUT035
FDS32,2032.502468187477,OUT013
NCL55,3782.0414827362074,OUT018
DRE01,3891.014496487505,OUT035
DRE15,1289.7604203922413,OUT049
NCL42,3899.6642215024044,OUT045
FDP31,1232.5084004244527,OUT013
FDN33,1522.9359254917574,OUT018
FDZ59,2580.245702320753,OUT046
FDE45,423.02824511457794,OUT010
FDJ07,1949.2535263332531,OUT013
FDQ45,3060.547150392801,OUT018
FDM33,5854.934791025565,OUT027
FDO15,154.00670579917332,OUT010
FDM46,1543.0243507442854,OUT013
FDR03,3453.2850604275836,OUT045
FDY49,2644.521128174804,OUT018
FDQ60,1956.4114103152115,OUT045
FDW10,2836.115915581703,OUT049
FDO51,689.4529115544289,OUT049
FDJ40,1590.439191195416,OUT018
FDS20,3052.129843078502,OUT018
FDU45,1783.046384064288,OUT013
FDV02,2716.3057188413104,OUT035
FDN09,3908.894612048621,OUT046
NCM55,5143.459567587824,OUT027
FDN23,2467.032086189452,OUT018
FDY31,364.2422743733842,OUT010
FDW03,241.73149877449924,OUT010
FDD14,3063.1290025153758,OUT046
FDV23,2013.461646361617,OUT017
DRI03,2834.0160211376265,OUT045
FDN13,1536.888157677449,OUT035
FDF45,1331.635882021351,OUT027
FDU46,1443.0106516322326,OUT035
FDB57,3758.129254776039,OUT049
FDV12,1536.888157677449,OUT049
FDQ58,2485.4598822706635,OUT013
NCA18,1933.7873583429891,OUT017
FDH52,1014.9392765225653,OUT049
FDM24,2480.681997478657,OUT018
NCP43,4789.018243157017,OUT027
NCO18,423.25677294053304,OUT019
FDM32,1491.614148584019,OUT017
NCL07,668.0407257620833,OUT017
FDK03,3995.758875356971,OUT013
FDP59,1578.2237851316218,OUT017
FDQ24,3980.0935519310774,OUT049
FDQ16,1592.7157666771975,OUT018
FDU44,2556.2367831787615,OUT013
FDH28,131.2056373224818,OUT010
FDV28,131.2056373224818,OUT019
FDM22,897.1541562881166,OUT045
FDR56,3064.814443533719,OUT046
FDV39,3070.0357328539744,OUT049
FDU37,174.091730773391,OUT019
FDQ11,574.6457725043347,OUT010
FDX02,3791.4193570420016,OUT045
NCS42,1518.6703676797968,OUT018
FDY57,2800.4505437775147,OUT027
FDB21,3872.194747237884,OUT049
FDE28,3823.3216157823767,OUT017
FDQ55,1911.7292026753455,OUT017
FDA48,3751.3688505407317,OUT049
FDZ19,2831.449270071977,OUT045
NCC43,3996.339119244084,OUT045
NCV18,1422.6755260277985,OUT046
NCA42,2544.4671594262804,OUT018
FDY45,4028.219416812147,OUT046
NCC30,2935.2152231479267,OUT045
FDM57,1521.7921484560884,OUT013
FDL09,386.458875070437,OUT010
FDB09,3011.498134426082,OUT027
FDT44,1956.4114103152115,OUT035
NCT06,4281.4052829823195,OUT027
FDX26,3063.1290025153758,OUT049
FDK32,2493.2235569938753,OUT013
DRA12,2070.4184059818263,OUT046
FDO46,488.99218689741446,OUT010
FDE52,1523.5616974985971,OUT013
NCH42,3803.5528103521683,OUT045
FDV08,672.2518617689055,OUT035
FDB47,3478.9620658779513,OUT018
FDC28,259.68076808622953,OUT010
FDD22,1913.9021593376226,OUT046
FDS07,2950.1809420668374,OUT027
DRI13,3717.4129402664817,OUT045
FDG32,3536.1117068143303,OUT018
FDU14,4015.8685906535807,OUT017
FDD28,132.30614497012024,OUT019
NCP41,1592.7157666771975,OUT017
FDS08,2831.449270071977,OUT049
FDX47,2534.731836727698,OUT045
FDC53,244.97433281933027,OUT019
FDQ19,3904.491563089637,OUT035
FDL14,2499.103378273784,OUT045
FDM33,573.9257221842101,OUT019
FDA51,1911.7292026753455,OUT045
FDZ27,729.8930595061697,OUT018
FDT04,676.5258740604554,OUT046
DRC13,2010.7755110145577,OUT049
FDR16,5854.934791025565,OUT027
FDQ03,5854.934791025565,OUT027
FDE38,2676.396950983208,OUT035
DRH23,1252.8491297421224,OUT027
FDT11,491.72520574270914,OUT019
FDD09,2955.683500286682,OUT035
FDR40,1390.9760538776256,OUT045
FDX07,3064.814443533719,OUT017
FDR07,1528.0196634607655,OUT035
FDA51,1926.2186356368736,OUT017
FDT59,573.4849201348676,OUT019
FDF20,3063.1290025153758,OUT017
FDR13,1931.5774380462346,OUT045
FDY26,3687.0883308111656,OUT049
FDW04,2024.5958886426795,OUT017
FDK52,3816.482852892479,OUT017
FDN60,2533.7904736823066,OUT049
FDM09,406.9569567471517,OUT019
FDP46,1454.1738758320323,OUT049
FDB50,174.091730773391,OUT019
NCQ29,4023.935684236354,OUT049
FDP16,5859.055877949721,OUT027
FDX33,2559.2453877966027,OUT018
FDP07,507.78521524797884,OUT010
FDN22,4000.618002531608,OUT046
FDF39,4038.745120208515,OUT049
FDS21,1007.8558987801854,OUT017
NCM42,1585.1642238520703,OUT013
FDK50,380.87179358541033,OUT019
DRF13,4033.7014744983585,OUT027
FDH35,2571.4159595778756,OUT018
FDP60,1538.7776070715381,OUT018
DRJ49,3011.498134426082,OUT027
NCT42,363.9217006921473,OUT019
FDE38,2676.396950983208,OUT049
FDI04,3082.129246032953,OUT049
NCH54,2538.2086349623914,OUT045
FDT56,940.0404973880035,OUT049
DRD15,3574.850313355997,OUT018
FDV58,3063.1290025153758,OUT013
FDP21,3064.814443533719,OUT049
FDH05,3800.5690675259784,OUT013
FDR10,4258.788202831028,OUT027
NCP06,2477.971933918586,OUT045
FDF33,1583.2362350936623,OUT049
DRK37,3063.1290025153758,OUT013
DRH49,1395.2370519478625,OUT045
FDT58,2660.980830153403,OUT013
FDD41,1583.2362350936623,OUT018
FDP40,1686.4887349156975,OUT018
FDM51,2857.405449019261,OUT027
FDO45,199.90735614528523,OUT010
FDW33,241.73149877449924,OUT010
FDY24,904.037137784613,OUT045
FDB10,573.1788647543476,OUT010
FDM40,2062.728485383093,OUT035
NCI06,3018.1750241675986,OUT017
FDW12,331.3446984683771,OUT019
FDX48,4084.981092228959,OUT027
NCW05,2894.5910339820584,OUT027
FDX27,1525.778260764131,OUT017
DRM37,3080.44380501461,OUT045
FDA38,3884.4429206780164,OUT045
FDR36,676.5258740604554,OUT046
FDZ45,3126.091154172544,OUT046
FDG05,2545.2332507233964,OUT017
FDK28,4045.3038578103187,OUT013
FDV47,1433.0218606184374,OUT045
FDN21,2556.2367831787615,OUT045
FDP20,3011.498134426082,OUT027
FDI35,3051.7467153059984,OUT045
DRY23,719.2595817746651,OUT013
FDA56,2006.0439668190393,OUT017
FDB09,2008.4864644185789,OUT013
NCO26,2960.2856518896106,OUT027
FDQ49,2516.970045343036,OUT018
FDI52,3007.0544734663113,OUT027
FDZ44,2960.2856518896106,OUT027
FDZ09,2577.8134280337376,OUT018
FDY03,1909.0080900183718,OUT049
NCG42,2024.5958886426795,OUT017
DRI13,5859.055877949721,OUT027
FDQ32,2013.461646361617,OUT013
FDW16,1489.632105133922,OUT035
FDU27,735.9054584409572,OUT046
FDR28,383.8380333375288,OUT010
FDQ49,377.86909746128714,OUT010
FDS37,1933.7873583429891,OUT046
FDW26,3507.001111723281,OUT018
FDX12,3679.3311121374118,OUT018
NCP06,2483.42128471948,OUT013
FDW45,363.13943267005413,OUT010
NCN30,1525.778260764131,OUT049
FDN24,846.5319142136647,OUT049
NCL41,974.4448507450646,OUT027
FDR02,258.955026805212,OUT019
FDD09,443.1982885235572,OUT010
FDS33,200.48836877016646,OUT010
FDU22,2003.0727837084298,OUT045
FDI53,2573.848233864891,OUT013
DRH01,2834.0160211376265,OUT049
FDX32,2079.7739082692588,OUT013
NCP30,670.5134751256679,OUT018
FDB60,3063.1290025153758,OUT045
FDB14,1518.2595130147376,OUT049
NCP02,913.0154707744692,OUT035
FDJ10,2032.502468187477,OUT017
FDG34,1686.4887349156975,OUT046
NCB18,1452.5801902019232,OUT017
FDM16,1105.0692909527718,OUT049
FDW25,1406.362642749362,OUT018
FDB35,221.2378278438875,OUT010
DRN11,2094.204852051513,OUT013
FDF41,572.8408966291979,OUT019
FDH16,1454.6728122592724,OUT045
NCQ50,3486.9326291338907,OUT018
DRH23,921.3287185480893,OUT018
DRJ37,2488.121330488667,OUT013
DRJ24,5143.459567587824,OUT027
FDY16,3064.814443533719,OUT035
FDQ27,1583.2362350936623,OUT045
FDZ33,2477.971933918586,OUT045
FDF29,2024.5958886426795,OUT045
FDA08,2573.848233864891,OUT049
FDG31,1148.1498402922523,OUT046
FDE34,468.510896789521,OUT019
NCR30,1473.2436588348248,OUT027
FDV33,4051.6963359278507,OUT035
DRZ24,2003.0727837084298,OUT018
NCL54,2831.449270071977,OUT035
FDR12,2833.13471109032,OUT049
NCC54,3864.6315455952927,OUT046
DRN59,777.8821562331768,OUT013
FDX50,259.5076743267526,OUT019
FDV31,4769.668897808607,OUT027
NCA29,4430.066725467601,OUT027
FDW60,2854.0272112859357,OUT049
FDX08,3060.8984772035665,OUT017
DRD49,3851.2753856061095,OUT013
FDD33,3819.6519976719133,OUT046
FDW35,718.5025718526749,OUT013
FDJ36,1583.2362350936623,OUT017
FDV51,2642.8315145040547,OUT035
FDW36,1583.2362350936623,OUT046
FDH35,2580.245702320753,OUT046
NCS30,3016.27796442346,OUT027
FDN49,668.0407257620833,OUT017
FDL08,3681.9655882023612,OUT018
FDI09,3882.0617067244266,OUT013
FDP19,2024.5958886426795,OUT018
FDU21,131.2056373224818,OUT010
NCP41,1583.2362350936623,OUT045
FDY10,1815.2827475866472,OUT013
FDP12,663.0754817725817,OUT018
NCN26,1933.7873583429891,OUT049
FDK44,2831.449270071977,OUT013
FDC28,1592.7157666771975,OUT049
FDJ41,5859.055877949721,OUT027
NCT29,2008.4864644185789,OUT035
NCH42,574.6457725043347,OUT019
FDU60,2655.9946076651418,OUT018
FDS02,3064.814443533719,OUT045
FDC51,2006.0439668190393,OUT046
FDU03,3064.814443533719,OUT013
FDX39,3694.3322160064017,OUT045
NCY05,131.2056373224818,OUT010
NCL06,5854.934791025565,OUT027
FDD32,1295.9965706955722,OUT035
NCN41,2006.0439668190393,OUT045
NCX53,2062.728485383093,OUT049
FDU57,366.95337612771,OUT019
FDQ23,1583.2362350936623,OUT046
FDQ52,3987.0408304004745,OUT045
FDC14,674.8216026270943,OUT045
FDY09,2852.3417702675924,OUT035
FDQ28,2505.7330276358807,OUT045
FDV25,3770.8128390237634,OUT046
FDJ07,1933.7873583429891,OUT035
DRB25,1583.2362350936623,OUT049
FDK52,573.9257221842101,OUT019
FDY52,1400.353974755439,OUT027
FDB28,3070.0357328539744,OUT046
FDT36,664.8138684158196,OUT035
FDV25,3793.7997003952246,OUT017
NCN07,3016.27796442346,OUT027
FDC57,3064.814443533719,OUT017
FDQ03,3643.429291905786,OUT018
FDU23,2658.426881952157,OUT017
NCX41,3692.959686944319,OUT035
NCD06,731.6314461494072,OUT035
FDW08,1583.2362350936623,OUT045
NCU29,2469.8132020924986,OUT017
NCE06,2560.002734281712,OUT013
FDV52,271.5052391592736,OUT010
FDB02,2854.0272112859357,OUT017
NCR18,675.5786125490844,OUT045
FDK16,1525.778260764131,OUT049
NCQ29,574.6399345856184,OUT010
FDZ01,246.50304377060127,OUT019
FDW27,2533.7904736823066,OUT035
FDD17,3644.800857026043,OUT018
FDW39,2854.0272112859357,OUT013
DRH59,1088.3804558066252,OUT045
FDS52,1568.6914065520832,OUT013
FDU40,5750.039092024823,OUT027
NCF54,2831.449270071977,OUT013
FDH46,1583.2362350936623,OUT045
NCP14,1583.2362350936623,OUT049
FDH50,3064.814443533719,OUT049
DRF15,367.8266927768667,OUT010
FDV27,2540.511037398671,OUT027
NCJ06,2003.0727837084298,OUT049
FDN02,3308.4771087313334,OUT018
FDQ51,735.1496456643748,OUT049
FDQ07,3771.530914547256,OUT017
FDS45,1583.2362350936623,OUT049
NCJ06,2006.0439668190393,OUT045
FDD36,1933.7873583429891,OUT035
FDY25,3060.8984772035665,OUT045
FDU52,2499.103378273784,OUT046
DRK47,3814.906801345251,OUT017
NCL30,2016.4437496164112,OUT017
FDN22,4010.049971006469,OUT035
NCF30,3011.498134426082,OUT027
FDK03,4019.464318105298,OUT035
FDT45,909.610342222996,OUT017
NCC54,5854.934791025565,OUT027
